"global_id";"stop_id";"stop_name";"StationName";"Street";"Direction";"Pavilion";"OperatingOrgName";"geoData";"geodata_center";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"geoData";"geodata_center";
"2583703280";"1010242";"Поворот на Расторопово";"";"";"";"";"";"{coordinates=[37.45404879, 55.51615304], type=Point}";"{coordinates=[37.45404879, 55.51615304], type=Point}";
"2583703281";"1010243";"Поворот на Расторопово";"";"";"";"";"";"{coordinates=[37.45448041, 55.51565883], type=Point}";"{coordinates=[37.45448041, 55.51565883], type=Point}";
"2583703282";"1010376";"Гурьевский проезд";"";"";"";"";"";"{coordinates=[37.74267706, 55.59965605], type=Point}";"{coordinates=[37.74267706, 55.59965605], type=Point}";
"2583703283";"1010246";"Филиал Троицкой больницы";"";"";"";"";"";"{coordinates=[37.45620981, 55.52220152], type=Point}";"{coordinates=[37.45620981, 55.52220152], type=Point}";
"2583703284";"1010377";"Гурьевский проезд";"";"";"";"";"";"{coordinates=[37.74356337, 55.59986681], type=Point}";"{coordinates=[37.74356337, 55.59986681], type=Point}";
"2583703285";"1010247";"Метро «Боровское шоссе»";"";"";"";"";"";"{coordinates=[37.36821571, 55.64722715], type=Point}";"{coordinates=[37.36821571, 55.64722715], type=Point}";
"2583703286";"1010383";"МЦД Печатники";"";"";"";"";"";"{coordinates=[37.72943528, 55.69382235], type=Point}";"{coordinates=[37.72943528, 55.69382235], type=Point}";
"2583703287";"1010384";"МЦД Печатники";"";"";"";"";"";"{coordinates=[37.72968742, 55.69359708], type=Point}";"{coordinates=[37.72968742, 55.69359708], type=Point}";
"2583703288";"13825";"Северная";"";"";"";"";"";"{coordinates=[37.18965025, 56.01422769], type=Point}";"{coordinates=[37.18965025, 56.01422769], type=Point}";
"2583703289";"1010484";"Давыдково";"";"";"";"";"";"{coordinates=[37.46674362, 55.72692632], type=Point}";"{coordinates=[37.46674362, 55.72692632], type=Point}";
"2583703290";"1010255";"Площадь Гагарина";"";"";"";"";"";"{coordinates=[37.5835798, 55.70799247], type=Point}";"{coordinates=[37.5835798, 55.70799247], type=Point}";
"2583703291";"1010485";"Гурьевский проезд, 11";"";"";"";"";"";"{coordinates=[37.74664741, 55.60239193], type=Point}";"{coordinates=[37.74664741, 55.60239193], type=Point}";
"2583703292";"1010262";"Детская библиотека";"";"";"";"";"";"{coordinates=[37.76107143, 55.65718218], type=Point}";"{coordinates=[37.76107143, 55.65718218], type=Point}";
"2583703293";"1010455";"6-я улица Лазенки, 30";"";"";"";"";"";"{coordinates=[37.35820674, 55.65764277], type=Point}";"{coordinates=[37.35820674, 55.65764277], type=Point}";
"2583703294";"1010293";"Нововладыкинский проезд";"";"";"";"";"";"{coordinates=[37.5826467, 55.85044344], type=Point}";"{coordinates=[37.5826467, 55.85044344], type=Point}";
"2583703295";"1010456";"МЦД Внуково";"";"";"";"";"";"{coordinates=[37.27144523, 55.64840567], type=Point}";"{coordinates=[37.27144523, 55.64840567], type=Point}";
"2583703296";"1010294";"Нововладыкинский проезд";"";"";"";"";"";"{coordinates=[37.58206986, 55.85030514], type=Point}";"{coordinates=[37.58206986, 55.85030514], type=Point}";
"2583703297";"1010295";"Нововладыкинский проезд, 1";"";"";"";"";"";"{coordinates=[37.58013915, 55.84893682], type=Point}";"{coordinates=[37.58013915, 55.84893682], type=Point}";
"2583703298";"1010457";"МЦД Внуково";"";"";"";"";"";"{coordinates=[37.27174182, 55.64808186], type=Point}";"{coordinates=[37.27174182, 55.64808186], type=Point}";
"2583703299";"1010315";"Детская поликлиника";"";"";"";"";"";"{coordinates=[37.598108, 55.8859491], type=Point}";"{coordinates=[37.598108, 55.8859491], type=Point}";
"2583703300";"1010316";"Детская поликлиника";"";"";"";"";"";"{coordinates=[37.59839163, 55.88557756], type=Point}";"{coordinates=[37.59839163, 55.88557756], type=Point}";
"2583703302";"1010460";"Проектируемый проезд № 7084";"";"";"";"";"";"{coordinates=[37.30724199, 55.64542403], type=Point}";"{coordinates=[37.30724199, 55.64542403], type=Point}";
"2583703304";"1010322";"Мякинино парк";"";"";"";"";"";"{coordinates=[37.34503684, 55.80229744], type=Point}";"{coordinates=[37.34503684, 55.80229744], type=Point}";
"2583703305";"1010461";"Проектируемый проезд № 7084";"";"";"";"";"";"{coordinates=[37.30886034, 55.64520239], type=Point}";"{coordinates=[37.30886034, 55.64520239], type=Point}";
"2583703306";"1010323";"Мякинино парк";"";"";"";"";"";"{coordinates=[37.34464883, 55.80199721], type=Point}";"{coordinates=[37.34464883, 55.80199721], type=Point}";
"2583703309";"1010486";"Гурьевский проезд, 11";"";"";"";"";"";"{coordinates=[37.74666353, 55.60181253], type=Point}";"{coordinates=[37.74666353, 55.60181253], type=Point}";
"2583703310";"1010337";"Метро «Ховрино»";"";"";"";"";"";"{coordinates=[37.48031008, 55.87985066], type=Point}";"{coordinates=[37.48031008, 55.87985066], type=Point}";
"2583703311";"1010347";"Ленинский проспект";"";"";"";"";"";"{coordinates=[37.54333406, 55.68893682], type=Point}";"{coordinates=[37.54333406, 55.68893682], type=Point}";
"2583703313";"1010346";"Ленинский проспект";"";"";"";"";"";"{coordinates=[37.54443021, 55.68827206], type=Point}";"{coordinates=[37.54443021, 55.68827206], type=Point}";
"2583703321";"1010467";"Посёлок Воскресенское, 60";"";"";"";"";"";"{coordinates=[37.45096292, 55.52110388], type=Point}";"{coordinates=[37.45096292, 55.52110388], type=Point}";
"2583703332";"1010470";"Каштановый переулок";"";"";"";"";"";"{coordinates=[37.44769379, 55.52392004], type=Point}";"{coordinates=[37.44769379, 55.52392004], type=Point}";
"2583703333";"1010469";"Каштановый переулок";"";"";"";"";"";"{coordinates=[37.4485497, 55.52309839], type=Point}";"{coordinates=[37.4485497, 55.52309839], type=Point}";
"2583703334";"1010475";"Бархатная Роща";"";"";"";"";"";"{coordinates=[37.45179411, 55.51923605], type=Point}";"{coordinates=[37.45179411, 55.51923605], type=Point}";
"2583703335";"1010476";"Реабилитационно-образовательный центр";"";"";"";"";"";"{coordinates=[37.33027226, 55.64141056], type=Point}";"{coordinates=[37.33027226, 55.64141056], type=Point}";
"2583703336";"1010477";"Реабилитационно-образовательный центр";"";"";"";"";"";"{coordinates=[37.33046831, 55.64203494], type=Point}";"{coordinates=[37.33046831, 55.64203494], type=Point}";
"2583703338";"20466";"Стадион «Спартак»";"";"";"";"";"";"{coordinates=[37.43722126, 55.81956952], type=Point}";"{coordinates=[37.43722126, 55.81956952], type=Point}";
"2583703339";"1010487";"МИРЭА - Российский технологический университет";"";"";"";"";"";"{coordinates=[37.69861945, 55.79301173], type=Point}";"{coordinates=[37.69861945, 55.79301173], type=Point}";
"2583703340";"20464";"Метро «Спартак»";"";"";"";"";"";"{coordinates=[37.43386128, 55.81609308], type=Point}";"{coordinates=[37.43386128, 55.81609308], type=Point}";
"2583703341";"1010390";"Поворот на Милицейский посёлок";"";"";"";"";"";"{coordinates=[37.57403978, 55.51076004], type=Point}";"{coordinates=[37.57403978, 55.51076004], type=Point}";
"2583703342";"20465";"Метро «Спартак»";"";"";"";"";"";"{coordinates=[37.4344871, 55.8172208], type=Point}";"{coordinates=[37.4344871, 55.8172208], type=Point}";
"2583703343";"1010488";"Улица Маршала Ерёменко, 5";"";"";"";"";"";"{coordinates=[37.94608235, 55.71334164], type=Point}";"{coordinates=[37.94608235, 55.71334164], type=Point}";
"2583703344";"1010496";"Северный - 9-й микрорайон";"";"";"";"";"";"{coordinates=[37.53964378, 55.92089904], type=Point}";"{coordinates=[37.53964378, 55.92089904], type=Point}";
"2583703345";"20463";"Аэроклубная улица";"";"";"";"";"";"{coordinates=[37.4295479, 55.81558395], type=Point}";"{coordinates=[37.4295479, 55.81558395], type=Point}";
"2583703346";"20467";"Стадион «Спартак»";"";"";"";"";"";"{coordinates=[37.43808604, 55.82042891], type=Point}";"{coordinates=[37.43808604, 55.82042891], type=Point}";
"2583703348";"20545";"Кварцевая улица";"";"";"";"";"";"{coordinates=[37.3379983, 55.4909687], type=Point}";"{coordinates=[37.3379983, 55.4909687], type=Point}";
"2583703350";"20468";"Улица Братьев Старостиных";"";"";"";"";"";"{coordinates=[37.4381958, 55.82137741], type=Point}";"{coordinates=[37.4381958, 55.82137741], type=Point}";
"2583703351";"20544";"Кварцевая улица";"";"";"";"";"";"{coordinates=[37.33614764, 55.48950548], type=Point}";"{coordinates=[37.33614764, 55.48950548], type=Point}";
"2583703353";"1010421";"Московский";"";"";"";"";"";"{coordinates=[37.35449874, 55.60569364], type=Point}";"{coordinates=[37.35449874, 55.60569364], type=Point}";
"2583703355";"1010422";"Метро «Рассказовка»";"";"";"";"";"";"{coordinates=[37.33579056, 55.63429692], type=Point}";"{coordinates=[37.33579056, 55.63429692], type=Point}";
"2583703356";"1010439";"Улица Усадебный Парк";"";"";"";"";"";"{coordinates=[37.28769142, 55.56779885], type=Point}";"{coordinates=[37.28769142, 55.56779885], type=Point}";
"2583703357";"1010440";"Улица Серёгина";"";"";"";"";"";"{coordinates=[37.54671008, 55.79453587], type=Point}";"{coordinates=[37.54671008, 55.79453587], type=Point}";
"2583703358";"20617";"Метро «Давыдково»";"";"";"";"";"";"{coordinates=[37.45253634, 55.71439741], type=Point}";"{coordinates=[37.45253634, 55.71439741], type=Point}";
"2583703359";"1010441";"Середневский лес";"";"";"";"";"";"{coordinates=[37.28219553, 55.56827463], type=Point}";"{coordinates=[37.28219553, 55.56827463], type=Point}";
"2583703360";"1010442";"Середневский лес";"";"";"";"";"";"{coordinates=[37.28347512, 55.56746264], type=Point}";"{coordinates=[37.28347512, 55.56746264], type=Point}";
"2583703361";"21103";"Очаковский путепровод";"";"";"";"";"";"{coordinates=[37.43707139, 55.67723461], type=Point}";"{coordinates=[37.43707139, 55.67723461], type=Point}";
"2583703362";"1010443";"Улица Усадебный Парк";"";"";"";"";"";"{coordinates=[37.29175308, 55.56902274], type=Point}";"{coordinates=[37.29175308, 55.56902274], type=Point}";
"2583703364";"1010444";"Кастанаевская улица";"";"";"";"";"";"{coordinates=[37.4520881, 55.73135905], type=Point}";"{coordinates=[37.4520881, 55.73135905], type=Point}";
"2583703365";"21118";"Цветочная улица";"";"";"";"";"";"{coordinates=[37.49331716, 55.5192021], type=Point}";"{coordinates=[37.49331716, 55.5192021], type=Point}";
"2583703366";"1010451";"Брёхово";"";"";"";"";"";"{coordinates=[37.18322833, 55.93600082], type=Point}";"{coordinates=[37.18322833, 55.93600082], type=Point}";
"2583703367";"1010452";"Брёхово";"";"";"";"";"";"{coordinates=[37.18275933, 55.93633514], type=Point}";"{coordinates=[37.18275933, 55.93633514], type=Point}";
"2583703368";"21119";"Новое Бутово";"";"";"";"";"";"{coordinates=[37.51428688, 55.52267501], type=Point}";"{coordinates=[37.51428688, 55.52267501], type=Point}";
"2583703369";"1010501";"Улица Марии Ульяновой";"";"";"";"";"";"{coordinates=[37.52934658, 55.6785634], type=Point}";"{coordinates=[37.52934658, 55.6785634], type=Point}";
"2583703370";"1010500";"Улица Марии Ульяновой";"";"";"";"";"";"{coordinates=[37.52890685, 55.6781698], type=Point}";"{coordinates=[37.52890685, 55.6781698], type=Point}";
"2583703371";"20841";"Музыкальная школа";"";"";"";"";"";"{coordinates=[37.48174309, 55.63459942], type=Point}";"{coordinates=[37.48174309, 55.63459942], type=Point}";
"2583703372";"20973";"МЦД Остафьево";"";"";"";"";"";"{coordinates=[37.5537541, 55.48618231], type=Point}";"{coordinates=[37.5537541, 55.48618231], type=Point}";
"2583703373";"20975";"Улица Коломникова";"";"";"";"";"";"{coordinates=[37.71956529, 55.7117129], type=Point}";"{coordinates=[37.71956529, 55.7117129], type=Point}";
"2583703375";"21122";"Бакунинская улица, 7";"";"";"";"";"";"{coordinates=[37.68175603, 55.7742181], type=Point}";"{coordinates=[37.68175603, 55.7742181], type=Point}";
"2583703377";"21112";"Ильино";"";"";"";"";"";"{coordinates=[37.03748292, 55.17981618], type=Point}";"{coordinates=[37.03748292, 55.17981618], type=Point}";
"2583703378";"21113";"Каракашево";"";"";"";"";"";"{coordinates=[37.47910121, 55.52318808], type=Point}";"{coordinates=[37.47910121, 55.52318808], type=Point}";
"2583703379";"21123";"Бакунинская улица, 7";"";"";"";"";"";"{coordinates=[37.68246262, 55.77416362], type=Point}";"{coordinates=[37.68246262, 55.77416362], type=Point}";
"2583703380";"21114";"Каракашево";"";"";"";"";"";"{coordinates=[37.47772429, 55.52336319], type=Point}";"{coordinates=[37.47772429, 55.52336319], type=Point}";
"2583703381";"21133";"МЦД Царицыно";"";"";"";"";"";"{coordinates=[37.6662753, 55.61859411], type=Point}";"{coordinates=[37.6662753, 55.61859411], type=Point}";
"2583703382";"21128";"Посёлок Воскресенское, 37";"";"";"";"";"";"{coordinates=[37.45079254, 55.5226414], type=Point}";"{coordinates=[37.45079254, 55.5226414], type=Point}";
"2583703383";"21115";"Красный Пролетарий";"";"";"";"";"";"{coordinates=[37.48810983, 55.52090086], type=Point}";"{coordinates=[37.48810983, 55.52090086], type=Point}";
"2583703384";"21116";"Красный Пролетарий";"";"";"";"";"";"{coordinates=[37.48911942, 55.52145682], type=Point}";"{coordinates=[37.48911942, 55.52145682], type=Point}";
"2583703386";"21120";"Проектируемый проезд № 661";"";"";"";"";"";"{coordinates=[37.50913094, 55.52248706], type=Point}";"{coordinates=[37.50913094, 55.52248706], type=Point}";
"2583703387";"21117";"Цветочная улица";"";"";"";"";"";"{coordinates=[37.49387335, 55.51918999], type=Point}";"{coordinates=[37.49387335, 55.51918999], type=Point}";
"2583703388";"21127";"Мемориал";"";"";"";"";"";"{coordinates=[37.44695407, 55.52650092], type=Point}";"{coordinates=[37.44695407, 55.52650092], type=Point}";
"2583703389";"21125";"Мемориал";"";"";"";"";"";"{coordinates=[37.44686015, 55.52596176], type=Point}";"{coordinates=[37.44686015, 55.52596176], type=Point}";
"2583703391";"21129";"Администрация поселения Воскресенское";"";"";"";"";"";"{coordinates=[37.44573624, 55.530726], type=Point}";"{coordinates=[37.44573624, 55.530726], type=Point}";
"2583703392";"21130";"Язово";"";"";"";"";"";"{coordinates=[37.50341785, 55.52231417], type=Point}";"{coordinates=[37.50341785, 55.52231417], type=Point}";
"2583703393";"21131";"Язово";"";"";"";"";"";"{coordinates=[37.50130603, 55.52166756], type=Point}";"{coordinates=[37.50130603, 55.52166756], type=Point}";
"2583703394";"21139";"Проектируемый проезд № 265";"";"";"";"";"";"{coordinates=[37.92708316, 55.72092562], type=Point}";"{coordinates=[37.92708316, 55.72092562], type=Point}";
